toidINS;sprincp;sprincp.raw;cconac;w;type;idINS
1934811599;2500;2144;4711x;6;alim;r200N2319800E3869600
1933111599;50;50;4711x;6;alim;r200N2319800E3866200
1999711312;31;31;4711x;6;alim;r200N2262400E3999400
2016911416;24;24;4711x;6;alim;r200N2283200E4033800
2019211226;120;417;4711x;6;alim;r200N2245200E4038400
2019411223;2500;195;4711x;6;alim;r200N2244600E4038800
2019411223;120;215;4711x;6;alim;r200N2244600E4038800
2019411223;2500;187;4711x;6;alim;r200N2244600E4038800
2021511230;120;100;4711x;6;alim;r200N2246000E4043000
2019211226;120;150;4711x;6;alim;r200N2245200E4038400
2020511226;1300;1300;4711x;6;alim;r200N2245200E4041000
2019311222;37;37;4711x;6;alim;r200N2244400E4038600
2020611225;45;45;4711x;6;alim;r200N2245000E4041200
2019611222;45;45;4711x;6;alim;r200N2244400E4039200
2019511221;4500;4500;4711x;6;alim;r200N2244200E4039000
2019511221;2500;500;4711x;6;alim;r200N2244200E4039000
2019311225;705;705;4711x;6;alim;r200N2245000E4038600
2019511221;2500;100;4711x;6;alim;r200N2244200E4039000
2019411220;317;317;4711x;6;alim;r200N2244000E4038800
2019411221;2500;2463;4711x;6;alim;r200N2244200E4038800
2019411221;2500;1584;4711x;6;alim;r200N2244200E4038800
2019411221;2500;1869;4711x;6;alim;r200N2244200E4038800
2019411221;2500;2294;4711x;6;alim;r200N2244200E4038800
2020311224;993;993;4711x;6;alim;r200N2244800E4040600
2018111424;55;55;4711x;6;alim;r200N2284800E4036200
2003511354;1000;1000;4711x;6;alim;r200N2270800E4007000
2001411452;120;130;4711x;6;alim;r200N2290400E4002800
2020011357;20;19;4711x;6;alim;r200N2271400E4040000
2021211345;30;30;4711x;6;alim;r200N2269000E4042400
2020711343;120;240;4711x;6;alim;r200N2268600E4041400
2021011344;1021;1021;4711x;6;alim;r200N2268800E4042000
2021411345;2500;1;4711x;6;alim;r200N2269000E4042800
2021411345;2500;0;4711x;6;alim;r200N2269000E4042800
2021411345;2500;1405;4711x;6;alim;r200N2269000E4042800
2021311346;120;500;4711x;6;alim;r200N2269200E4042600
2021011345;120;218;4711x;6;alim;r200N2269000E4042000
2019811347;400;3675;4711x;6;alim;r200N2269400E4039600
2021811343;120;51;4711x;6;alim;r200N2268600E4043600
2021411345;2500;1;4711x;6;alim;r200N2269000E4042800
1992511168;1377;1377;4711x;6;alim;r200N2233600E3985000
1991011171;120;354;4711x;6;alim;r200N2234200E3982000
1991211174;563;563;4711x;6;alim;r200N2234800E3982400
1991111175;30;30;4711x;6;alim;r200N2235000E3982200
1989611152;120;45;4711x;6;alim;r200N2230400E3979200
1991111151;658;658;4711x;6;alim;r200N2230200E3982200
1989611152;120;52;4711x;6;alim;r200N2230400E3979200
1989611152;43;43;4711x;6;alim;r200N2230400E3979200
1990711149;285;285;4711x;6;alim;r200N2229800E3981400
1991111147;792;792;4711x;6;alim;r200N2229400E3982200
1989911156;400;300;4711x;6;alim;r200N2231200E3979800
1991211152;400;146;4711x;6;alim;r200N2230400E3982400
1961611689;160;160;4711x;6;alim;r200N2337800E3923200
1961711702;69;69;4711x;6;alim;r200N2340400E3923400
1961611702;20;13;4711x;6;alim;r200N2340400E3923200
1961711700;400;336;4711x;6;alim;r200N2340000E3923400
1961811702;67;67;4711x;6;alim;r200N2340400E3923600
1961811702;120;178;4711x;6;alim;r200N2340400E3923600
1961811702;38;38;4711x;6;alim;r200N2340400E3923600
1961811702;56;56;4711x;6;alim;r200N2340400E3923600
1961711698;39;39;4711x;6;alim;r200N2339600E3923400
1961711696;120;172;4711x;6;alim;r200N2339200E3923400
1961311700;50;50;4711x;6;alim;r200N2340000E3922600
1961311699;400;567;4711x;6;alim;r200N2339800E3922600
1961911701;33;33;4711x;6;alim;r200N2340200E3923800
1962111702;55;55;4711x;6;alim;r200N2340400E3924200
1961711701;23;23;4711x;6;alim;r200N2340200E3923400
1961411700;2500;1143;4711x;6;alim;r200N2340000E3922800
1961611702;76;76;4711x;6;alim;r200N2340400E3923200
1961811693;120;220;4711x;6;alim;r200N2338600E3923600
1961311698;721;721;4711x;6;alim;r200N2339600E3922600
1961711698;20;18;4711x;6;alim;r200N2339600E3923400
1961411699;228;228;4711x;6;alim;r200N2339800E3922800
1961411700;2500;1450;4711x;6;alim;r200N2340000E3922800
1961811702;30;30;4711x;6;alim;r200N2340400E3923600
1961811689;400;761;4711x;6;alim;r200N2337800E3923600
1961411700;2500;995;4711x;6;alim;r200N2340000E3922800
1961811704;400;860;4711x;6;alim;r200N2340800E3923600
1961411701;120;200;4711x;6;alim;r200N2340200E3922800
1961811691;1273;1273;4711x;6;alim;r200N2338200E3923600
1961411700;2500;50;4711x;6;alim;r200N2340000E3922800
1962711703;120;210;4711x;6;alim;r200N2340600E3925400
2005911667;82;82;4711x;6;alim;r200N2333400E4011800
2025311735;120;272;4711x;6;alim;r200N2347000E4050600
2009411695;400;400;4711x;6;alim;r200N2339000E4018800
1990811631;400;193;4711x;6;alim;r200N2326200E3981600
1994811516;20;20;4711x;6;alim;r200N2303200E3989600
1994411517;130;130;4711x;6;alim;r200N2303400E3988800
1994611517;28;28;4711x;6;alim;r200N2303400E3989200
1994911517;98;98;4711x;6;alim;r200N2303400E3989800
1994711517;120;158;4711x;6;alim;r200N2303400E3989400
1994711517;20;20;4711x;6;alim;r200N2303400E3989400
1994411517;20;20;4711x;6;alim;r200N2303400E3988800
1994511517;120;84;4711x;6;alim;r200N2303400E3989000
2014311737;31;31;4711x;6;alim;r200N2347400E4028600
1977311285;2500;330;4711x;6;alim;r200N2257000E3954600
1976511294;1632;1632;4711x;6;alim;r200N2258800E3953000
1977211288;120;135;4711x;6;alim;r200N2257600E3954400
1965011504;219;219;4711x;6;alim;r200N2300800E3930000
1943411504;658;658;4711x;6;alim;r200N2300800E3886800
1943411504;30;30;4711x;6;alim;r200N2300800E3886800
1943311503;72;72;4711x;6;alim;r200N2300600E3886600
1943711505;79;79;4711x;6;alim;r200N2301000E3887400
1943811504;50;50;4711x;6;alim;r200N2300800E3887600
1955511372;59;59;4711x;6;alim;r200N2274400E3911000
1955511372;33;33;4711x;6;alim;r200N2274400E3911000
1955411362;48;48;4711x;6;alim;r200N2272400E3910800
1955111371;777;777;4711x;6;alim;r200N2274200E3910200
1980211355;400;963;4711x;6;alim;r200N2271000E3960400
1980511356;105;105;4711x;6;alim;r200N2271200E3961000
1980211354;400;193;4711x;6;alim;r200N2270800E3960400
1979611370;45;45;4711x;6;alim;r200N2274000E3959200
1980111351;850;850;4711x;6;alim;r200N2270200E3960200
1980111351;400;98;4711x;6;alim;r200N2270200E3960200
1976111358;2500;2560;4711x;6;alim;r200N2271600E3952200
1976811358;98;98;4711x;6;alim;r200N2271600E3953600
1976811358;1059;1059;4711x;6;alim;r200N2271600E3953600
1977011358;988;988;4711x;6;alim;r200N2271600E3954000
1977411358;66;66;4711x;6;alim;r200N2271600E3954800
1977011356;400;1138;4711x;6;alim;r200N2271200E3954000
1976611365;296;296;4711x;6;alim;r200N2273000E3953200
1977211361;658;658;4711x;6;alim;r200N2272200E3954400
1976611365;800;800;4711x;6;alim;r200N2273000E3953200
1976611365;120;502;4711x;6;alim;r200N2273000E3953200
1976011366;70;70;4711x;6;alim;r200N2273200E3952000
1976111358;400;89;4711x;6;alim;r200N2271600E3952200
1976711366;120;200;4711x;6;alim;r200N2273200E3953400
1976711359;35;35;4711x;6;alim;r200N2271800E3953400
1980811317;400;238;4711x;6;alim;r200N2263400E3961600
1981911462;70;70;4711x;6;alim;r200N2292400E3963800
1981711461;888;888;4711x;6;alim;r200N2292200E3963400
1976111299;2500;120;4711x;6;alim;r200N2259800E3952200
1976211299;40;40;4711x;6;alim;r200N2259800E3952400
1951411623;766;766;4711x;6;alim;r200N2324600E3902800
1951411621;75;75;4711x;6;alim;r200N2324200E3902800
1971011508;512;512;4711x;6;alim;r200N2301600E3942000
1970811509;940;940;4711x;6;alim;r200N2301800E3941600
1977411431;120;201;4711x;6;alim;r200N2286200E3954800
1977311430;120;60;4711x;6;alim;r200N2286000E3954600
1978411436;120;141;4711x;6;alim;r200N2287200E3956800
1977311429;237;237;4711x;6;alim;r200N2285800E3954600
1977511435;50;50;4711x;6;alim;r200N2287000E3955000
1977611434;120;2137;4711x;6;alim;r200N2286800E3955200
1970011414;1688;1688;4711x;6;alim;r200N2282800E3940000
1969011411;100;100;4711x;6;alim;r200N2282200E3938000
1966911497;20;0;4711x;6;alim;r200N2299400E3933800
1966811494;120;592;4711x;6;alim;r200N2298800E3933600
1955911586;68;68;4711x;6;alim;r200N2317200E3911800
1967811360;34;34;4711x;6;alim;r200N2272000E3935600
1967911360;37;37;4711x;6;alim;r200N2272000E3935800
1968311350;2500;0;4711x;6;alim;r200N2270000E3936600
1967811360;1735;1735;4711x;6;alim;r200N2272000E3935600
1972711269;37;37;4711x;6;alim;r200N2253800E3945400
1972711268;248;248;4711x;6;alim;r200N2253600E3945400
1972611268;25;25;4711x;6;alim;r200N2253600E3945200
1972811267;50;50;4711x;6;alim;r200N2253400E3945600
1972811268;120;155;4711x;6;alim;r200N2253600E3945600
1972811268;200;200;4711x;6;alim;r200N2253600E3945600
1972811268;120;150;4711x;6;alim;r200N2253600E3945600
1972811267;41;41;4711x;6;alim;r200N2253400E3945600
1972811267;25;25;4711x;6;alim;r200N2253400E3945600
1972811267;48;48;4711x;6;alim;r200N2253400E3945600
1972811267;30;30;4711x;6;alim;r200N2253400E3945600
1972611266;59;59;4711x;6;alim;r200N2253200E3945200
1972611266;65;65;4711x;6;alim;r200N2253200E3945200
1972811267;246;246;4711x;6;alim;r200N2253400E3945600
1972811266;74;74;4711x;6;alim;r200N2253200E3945600
1972711266;2500;770;4711x;6;alim;r200N2253200E3945400
1972811267;600;1445;4711x;6;alim;r200N2253400E3945600
1972711268;50;38;4711x;6;alim;r200N2253600E3945400
1972711268;87;87;4711x;6;alim;r200N2253600E3945400
1972711268;600;1123;4711x;6;alim;r200N2253600E3945400
1972711267;35;35;4711x;6;alim;r200N2253400E3945400
1972711266;37;37;4711x;6;alim;r200N2253200E3945400
1972711267;55;55;4711x;6;alim;r200N2253400E3945400
1972811268;120;42;4711x;6;alim;r200N2253600E3945600
1972911269;400;156;4711x;6;alim;r200N2253800E3945800
1972911269;48;48;4711x;6;alim;r200N2253800E3945800
1972911269;30;30;4711x;6;alim;r200N2253800E3945800
1972911269;87;87;4711x;6;alim;r200N2253800E3945800
1972911268;43;43;4711x;6;alim;r200N2253600E3945800
1973011268;73;73;4711x;6;alim;r200N2253600E3946000
1973011268;70;70;4711x;6;alim;r200N2253600E3946000
1973011267;113;113;4711x;6;alim;r200N2253400E3946000
1972611270;440;440;4711x;6;alim;r200N2254000E3945200
1972411267;600;1176;4711x;6;alim;r200N2253400E3944800
1972611268;106;106;4711x;6;alim;r200N2253600E3945200
1972611267;800;800;4711x;6;alim;r200N2253400E3945200
1972511268;100;100;4711x;6;alim;r200N2253600E3945000
1972511267;69;69;4711x;6;alim;r200N2253400E3945000
1972611266;400;170;4711x;6;alim;r200N2253200E3945200
1972511265;90;90;4711x;6;alim;r200N2253000E3945000
1972511265;30;30;4711x;6;alim;r200N2253000E3945000
1974311242;50;50;4711x;6;alim;r200N2248400E3948600
1974311289;1833;1833;4711x;6;alim;r200N2257800E3948600
1974511289;68;68;4711x;6;alim;r200N2257800E3949000
1974111286;56;56;4711x;6;alim;r200N2257200E3948200
1933411794;120;150;4711x;6;alim;r200N2358800E3866800
1942911514;100;100;4711x;6;alim;r200N2302800E3885800
1925911868;70;70;4711x;6;alim;r200N2373600E3851800
1925511541;120;223;4711x;6;alim;r200N2308200E3851000
1925411541;40;40;4711x;6;alim;r200N2308200E3850800
1935711558;580;580;4711x;6;alim;r200N2311600E3871400
1932511541;120;129;4711x;6;alim;r200N2308200E3865000
1932311542;836;836;4711x;6;alim;r200N2308400E3864600
1919111896;80;80;4711x;6;alim;r200N2379200E3838200
1939111807;120;179;4711x;6;alim;r200N2361400E3878200
1939211806;30;30;4711x;6;alim;r200N2361200E3878400
1939111806;70;70;4711x;6;alim;r200N2361200E3878200
1939111807;53;53;4711x;6;alim;r200N2361400E3878200
1921511817;60;60;4711x;6;alim;r200N2363400E3843000
1921811817;1781;1781;4711x;6;alim;r200N2363400E3843600
1921811817;400;115;4711x;6;alim;r200N2363400E3843600
1923511433;400;48505;4711x;6;alim;r200N2286600E3847000
1923411437;70;70;4711x;6;alim;r200N2287400E3846800
2029111425;120;120;4711x;6;alim;r200N2285000E4058200
2029211415;773;773;4711x;6;alim;r200N2283000E4058400
2029211414;1666;1666;4711x;6;alim;r200N2282800E4058400
2001911306;30;30;4711x;6;alim;r200N2261200E4003800
2001911306;30;30;4711x;6;alim;r200N2261200E4003800
2011611306;339;339;4711x;6;alim;r200N2261200E4023200
2011511305;400;90;4711x;6;alim;r200N2261000E4023000
2011511305;1400;1400;4711x;6;alim;r200N2261000E4023000
2011411306;400;1417;4711x;6;alim;r200N2261200E4022800
2005411353;400;1013;4711x;6;alim;r200N2270600E4010800
2005411353;120;67;4711x;6;alim;r200N2270600E4010800
2005511353;300;300;4711x;6;alim;r200N2270600E4011000
2005711354;99;99;4711x;6;alim;r200N2270800E4011400
2005711354;40;40;4711x;6;alim;r200N2270800E4011400
2005311256;400;1510;4711x;6;alim;r200N2251200E4010600
2005311256;120;120;4711x;6;alim;r200N2251200E4010600
2005011256;120;304;4711x;6;alim;r200N2251200E4010000
2000311145;120;85;4711x;6;alim;r200N2229000E4000600
2000311145;106;106;4711x;6;alim;r200N2229000E4000600
2000211145;92;92;4711x;6;alim;r200N2229000E4000400
1999211154;120;391;4711x;6;alim;r200N2230800E3998400
2000311142;120;115;4711x;6;alim;r200N2228400E4000600
2000311145;50;50;4711x;6;alim;r200N2229000E4000600
2011911164;261;261;4711x;6;alim;r200N2232800E4023800
2012311163;50;50;4711x;6;alim;r200N2232600E4024600
2012311163;100;100;4711x;6;alim;r200N2232600E4024600
2012211163;48;48;4711x;6;alim;r200N2232600E4024400
2012311163;294;294;4711x;6;alim;r200N2232600E4024600
2012411163;40;40;4711x;6;alim;r200N2232600E4024800
2012411163;26;26;4711x;6;alim;r200N2232600E4024800
2012411163;40;40;4711x;6;alim;r200N2232600E4024800
2014811170;120;120;4711x;6;alim;r200N2234000E4029600
2015611173;30;30;4711x;6;alim;r200N2234600E4031200
2012011163;2100;2100;4711x;6;alim;r200N2232600E4024000
2012311163;170;170;4711x;6;alim;r200N2232600E4024600
2012311163;138;138;4711x;6;alim;r200N2232600E4024600
2012211163;600;775;4711x;6;alim;r200N2232600E4024400
2012211163;22;22;4711x;6;alim;r200N2232600E4024400
2012911165;80;80;4711x;6;alim;r200N2233000E4025800
2012211163;33;33;4711x;6;alim;r200N2232600E4024400
2012911167;120;51;4711x;6;alim;r200N2233400E4025800
2014911170;120;125;4711x;6;alim;r200N2234000E4029800
2012011163;400;90;4711x;6;alim;r200N2232600E4024000
2011911162;400;395;4711x;6;alim;r200N2232400E4023800
1998211144;120;120;4711x;6;alim;r200N2228800E3996400
1997911155;120;499;4711x;6;alim;r200N2231000E3995800
1998811154;400;300;4711x;6;alim;r200N2230800E3997600
1998911154;223;223;4711x;6;alim;r200N2230800E3997800
2026011333;60;60;4711x;6;alim;r200N2266600E4052000
2025911333;2500;128;4711x;6;alim;r200N2266600E4051800
2025511335;2500;179;4711x;6;alim;r200N2267000E4051000
2026411328;171;171;4711x;6;alim;r200N2265600E4052800
2026711327;2500;0;4711x;6;alim;r200N2265400E4053400
2026811326;2500;0;4711x;6;alim;r200N2265200E4053600
2026811326;2500;0;4711x;6;alim;r200N2265200E4053600
2026811327;4154;4154;4711x;6;alim;r200N2265400E4053600
2026811327;7959;7959;4711x;6;alim;r200N2265400E4053600
2026811327;2500;2;4711x;6;alim;r200N2265400E4053600
2026311331;905;905;4711x;6;alim;r200N2266200E4052600
2026511328;1200;1200;4711x;6;alim;r200N2265600E4053000
2026511329;2000;2000;4711x;6;alim;r200N2265800E4053000
2026511328;800;800;4711x;6;alim;r200N2265600E4053000
2026311332;950;950;4711x;6;alim;r200N2266400E4052600
2003311252;82;82;4711x;6;alim;r200N2250400E4006600
2022511202;64;64;4711x;6;alim;r200N2240400E4045000
1994811169;120;36;4711x;6;alim;r200N2233800E3989600
1994811168;400;1403;4711x;6;alim;r200N2233600E3989600
1995011166;195;195;4711x;6;alim;r200N2233200E3990000
1996411165;400;900;4711x;6;alim;r200N2233000E3992800
1996511160;120;99;4711x;6;alim;r200N2232000E3993000
1996211163;210;210;4711x;6;alim;r200N2232600E3992400
1995611165;131;131;4711x;6;alim;r200N2233000E3991200
1995911166;120;530;4711x;6;alim;r200N2233200E3991800
1995311159;238;238;4711x;6;alim;r200N2231800E3990600
1994811157;20;15;4711x;6;alim;r200N2231400E3989600
1994811157;400;81;4711x;6;alim;r200N2231400E3989600
1994811157;120;108;4711x;6;alim;r200N2231400E3989600
1994811158;21;21;4711x;6;alim;r200N2231600E3989600
1994111168;350;350;4711x;6;alim;r200N2233600E3988200
1994111168;164;164;4711x;6;alim;r200N2233600E3988200
1994011167;35;35;4711x;6;alim;r200N2233400E3988000
1994011167;40;40;4711x;6;alim;r200N2233400E3988000
1994011167;110;110;4711x;6;alim;r200N2233400E3988000
1993911172;120;78;4711x;6;alim;r200N2234400E3987800
1994011171;20;20;4711x;6;alim;r200N2234200E3988000
1993611172;400;336;4711x;6;alim;r200N2234400E3987200
1992811174;120;500;4711x;6;alim;r200N2234800E3985600
1994711163;90;90;4711x;6;alim;r200N2232600E3989400
1995111161;777;777;4711x;6;alim;r200N2232200E3990200
1995111161;400;120;4711x;6;alim;r200N2232200E3990200
1994711158;2500;70;4711x;6;alim;r200N2231600E3989400
1993711170;1497;1497;4711x;6;alim;r200N2234000E3987400
1994311169;120;120;4711x;6;alim;r200N2233800E3988600
1994511169;120;120;4711x;6;alim;r200N2233800E3989000
1967411574;40;40;4711x;6;alim;r200N2314800E3934800
1967011532;68;68;4711x;6;alim;r200N2306400E3934000
1985111492;35;35;4711x;6;alim;r200N2298400E3970200
1985111492;39;39;4711x;6;alim;r200N2298400E3970200
1985511491;92;92;4711x;6;alim;r200N2298200E3971000
1985511491;120;127;4711x;6;alim;r200N2298200E3971000
1949011811;70;70;4711x;6;alim;r200N2362200E3898000
1948911810;400;400;4711x;6;alim;r200N2362000E3897800
1948911810;670;670;4711x;6;alim;r200N2362000E3897800
1959611691;76;76;4711x;6;alim;r200N2338200E3919200
1959711691;20;17;4711x;6;alim;r200N2338200E3919400
1959711691;20;20;4711x;6;alim;r200N2338200E3919400
1959511692;980;980;4711x;6;alim;r200N2338400E3919000
1955411642;120;547;4711x;6;alim;r200N2328400E3910800
1955711642;27;27;4711x;6;alim;r200N2328400E3911400
1955511649;2500;2674;4711x;6;alim;r200N2329800E3911000
1967211705;100;100;4711x;6;alim;r200N2341000E3934400
1955611668;879;879;4711x;6;alim;r200N2333600E3911200
1955511650;120;818;4711x;6;alim;r200N2330000E3911000
1955111659;120;270;4711x;6;alim;r200N2331800E3910200
1960811648;120;405;4711x;6;alim;r200N2329600E3921600
1965511666;47;47;4711x;6;alim;r200N2333200E3931000
1982111589;80;80;4711x;6;alim;r200N2317800E3964200
1962011828;35;35;4711x;6;alim;r200N2365600E3924000
1976111501;100;100;4711x;6;alim;r200N2300200E3952200
1969211698;120;100;4711x;6;alim;r200N2339600E3938400
1969211698;120;30;4711x;6;alim;r200N2339600E3938400
1958311763;50;50;4711x;6;alim;r200N2352600E3916600
1958311763;120;390;4711x;6;alim;r200N2352600E3916600
1991311630;1200;1200;4711x;6;alim;r200N2326000E3982600
1991311629;400;398;4711x;6;alim;r200N2325800E3982600
1991311630;1350;1350;4711x;6;alim;r200N2326000E3982600
1943011500;126;126;4711x;6;alim;r200N2300000E3886000
1943311506;40;40;4711x;6;alim;r200N2301200E3886600
1943311506;444;444;4711x;6;alim;r200N2301200E3886600
1937111472;24;24;4711x;6;alim;r200N2294400E3874200
1946111417;95;95;4711x;6;alim;r200N2283400E3892200
1946811357;110;110;4711x;6;alim;r200N2271400E3893600
1943711507;746;746;4711x;6;alim;r200N2301400E3887400
1943711506;400;45;4711x;6;alim;r200N2301200E3887400
1943311502;120;120;4711x;6;alim;r200N2300400E3886600
1943711506;1499;1499;4711x;6;alim;r200N2301200E3887400
1944111503;74;74;4711x;6;alim;r200N2300600E3888200
1943911510;120;220;4711x;6;alim;r200N2302000E3887800
1943311506;2500;2530;4711x;6;alim;r200N2301200E3886600
1943611505;20;14;4711x;6;alim;r200N2301000E3887200
1943811497;1034;1034;4711x;6;alim;r200N2299400E3887600
1943811497;370;370;4711x;6;alim;r200N2299400E3887600
1943411503;20;0;4711x;6;alim;r200N2300600E3886800
1943311502;33;33;4711x;6;alim;r200N2300400E3886600
1943411504;45;45;4711x;6;alim;r200N2300800E3886800
1981611200;34;34;4711x;6;alim;r200N2240000E3963200
1981411206;600;2340;4711x;6;alim;r200N2241200E3962800
1981411206;600;828;4711x;6;alim;r200N2241200E3962800
1981411206;600;1684;4711x;6;alim;r200N2241200E3962800
1981411206;50;0;4711x;6;alim;r200N2241200E3962800
1981411206;50;50;4711x;6;alim;r200N2241200E3962800
1981411201;400;370;4711x;6;alim;r200N2240200E3962800
1981311208;1500;1500;4711x;6;alim;r200N2241600E3962600
1983211208;400;819;4711x;6;alim;r200N2241600E3966400
1981711212;2500;950;4711x;6;alim;r200N2242400E3963400
1981711212;2500;735;4711x;6;alim;r200N2242400E3963400
1981311209;27;27;4711x;6;alim;r200N2241800E3962600
1971411328;45;45;4711x;6;alim;r200N2265600E3942800
1972311339;2500;0;4711x;6;alim;r200N2267800E3944600
1972211338;1759;1759;4711x;6;alim;r200N2267600E3944400
1983611350;56;56;4711x;6;alim;r200N2270000E3967200
1982611360;282;282;4711x;6;alim;r200N2272000E3965200
1980911317;25;25;4711x;6;alim;r200N2263400E3961800
1962411300;2500;4233;4711x;6;alim;r200N2260000E3924800
1962311299;798;798;4711x;6;alim;r200N2259800E3924600
1961811299;400;311;4711x;6;alim;r200N2259800E3923600
1961911530;120;940;4711x;6;alim;r200N2306000E3923800
1962311530;120;686;4711x;6;alim;r200N2306000E3924600
1962211527;1566;1566;4711x;6;alim;r200N2305400E3924400
1961911530;120;375;4711x;6;alim;r200N2306000E3923800
1971811325;65;65;4711x;6;alim;r200N2265000E3943600
