idINS;emp;emp_resident;idcom;IRIS;act
r200N2250000E3961400;9.838456537808863;8.992330627509752;13119;131190103;21.173758383941973
r200N2250000E3969000;0.11369808432660071;0.11369808432660071;13030;130300000;2.3434039093580985
r200N2250000E3969200;0.11369808432660071;0.11369808432660071;13030;130300000;2.3434039093580985
r200N2250000E3970400;0.11763829086228753;0.11763829086228753;13030;130300000;1.606905537845553
r200N2250000E3971200;0.10699248224645559;0.10699248224645559;13030;130300000;7.030211728074295
r200N2250000E3971400;0.11763829086228753;0.11763829086228753;13030;130300000;1.406042345614859
r200N2250000E3971600;0.12270850696642528;0.12270850696642528;13030;130300000;0.7364983715125453
r200N2250000E3972200;0.11369808432660071;0.11369808432660071;13030;130300000;2.3434039093580985
r200N2250000E3972400;0.10561689560949038;0.10561689560949038;13030;130300000;9.373615637432394
r200N2250000E3973000;0.1160510469715408;0.1160510469715408;13030;130300000;1.8747231274864788
r200N2250000E3973200;16.904211337151665;15.028613018157486;13030;130300000;1.0712703585637022
r200N2250200E3944800;474.08417031605745;452.4452669854539;13208;132080103;NA
r200N2250200E3945200;148.62132146705054;139.5674909051665;13208;132080103;NA
r200N2250200E3945800;21.70471021217316;20.316601351550194;13208;132080901;NA
r200N2250200E3946000;29.002397126479565;27.42883417228081;13208;132080903;NA
r200N2250200E3946200;172.5521796940499;161.59175518956027;13208;132080903;NA
r200N2250200E3946400;47.03586916196255;44.02772456511812;13208;132080903;NA
r200N2250200E3946600;331.28764888380715;310.3670233856497;13209;132090401;NA
r200N2250200E3947000;6.7876395721413845;6.359004016352681;13209;132090809;NA
r200N2250200E3947200;28.784550663277223;27.464429797241547;13209;132090809;NA
r200N2250200E3947400;30.794580044996696;28.849919932659198;13209;132090409;NA
r200N2250200E3948000;182.76920274031394;171.99615474965452;13209;132090202;NA
r200N2250200E3948200;57.47525593348232;54.54812674924585;13209;132090202;NA
r200N2250200E3949000;28.858401244729446;27.8221551490545;13209;132090502;NA
r200N2250200E3949200;28.858401244729446;27.8221551490545;13209;132090502;NA
r200N2250200E3960200;5.476683710836598;5.0150988667729095;13119;131190103;32.72308113881942
r200N2250200E3960400;107.96229979317728;98.96375633268714;13119;131190103;12.960906647140238
r200N2250200E3969600;0.12799724963325138;0.12799724963325138;13030;130300000;0.3347719870511569
r200N2250200E3969800;0.11763829086228753;0.11763829086228753;13030;130300000;1.406042345614859
r200N2250200E3970200;0.12799724963325138;0.12799724963325138;13030;130300000;0.40172638446138825
r200N2250200E3970400;0.12270850696642528;0.12270850696642528;13030;130300000;0.8034527689227765
