CODGEO;NBMENFISC18;NBPERSMENFISC18;MED18;PIMP18;TP6018;TP60AGE118;TP60AGE218;TP60AGE318;TP60AGE418;TP60AGE518;TP60AGE618;TP60TOL118;TP60TOL218;PACT18;PTSA18;PCHO18;PBEN18;PPEN18;PPAT18;PPSOC18;PPFAM18;PPMINI18;PPLOGT18;PIMPOT18;D118;D918;RD18
77306;7248;16690;24190;66.5;9.5;;11.2;10.6;9.7;;;5;19.9;84.2;78.3;2.5;3.4;24;6.5;4.3;2.1;1.3;0.9;-19;13310;38960;2.9
77401;8755;20433;20280;48.8;17.2;27.1;24.3;20.6;15.5;10.8;;6.5;30.1;70.2;63.9;3.1;3.2;30.5;7.5;7.5;2.9;2.9;1.7;-15.7;10930;34000;3.1
77402;11957;28816;21740;53.3;12.7;18.8;15.9;14.3;11.5;8.5;;5.3;23.9;77.8;70.5;3;4.3;25.5;7.3;6.1;2.7;2.2;1.2;-16.7;11970;35070;2.9
77403;11811;28114;24190;62.3;9.1;16.3;12.3;10.3;8.5;5.7;;5;22;77.5;70.8;2.7;4;29.1;8.1;3.9;1.8;1.3;0.8;-18.6;13420;40420;3
77404;10880;27910;17330;39.3;27.8;37;37.4;33.4;25.3;14.4;12.7;9.1;41;67.9;62.3;3.6;2;27.9;5.3;12.6;4.8;4.8;3;-13.7;9260;29890;3.2
77405;16240;35081;25170;64.8;11.6;20.5;14.5;14;11.5;7.3;5;5;21.2;76.6;68.4;2.5;5.7;29.4;13.2;3.5;1.4;1.2;0.9;-22.7;12310;48630;4
77501;19349;51413;26830;71.9;6.3;10;6.4;6.4;6.9;5;;5;15;90.8;84.3;2.5;4;18.1;8.4;3.1;1.8;0.8;0.5;-20.4;15260;44070;2.9
77502;31110;77156;20650;53.5;17.9;22;20.3;19.7;16.5;14.6;9.7;5;29.6;82.2;75.8;3.3;3.1;20.9;5.9;7.7;3.3;2.6;1.8;-16.7;10740;34950;3.3
78101;857;2209;27200;70.4;9.1;;;;;;;;;84;77.1;2.7;4.2;23.6;10.2;3;1.6;0.9;0.5;-20.8;13590;46360;3.4
78102;1019;2502;27640;69.4;;;;;;;;;;81.9;73;2.8;6.1;26.3;10;2.5;1.5;0.6;0.4;-20.7;15530;43450;2.8
78103;1146;2885;28910;74.3;;;;;;;;;;77.7;72.4;2.5;2.8;30.9;10.3;2;1.2;0.5;0.3;-20.9;17620;48520;2.8
78104;1084;3242;39920;84.4;;;;;;;;;;93.6;83.7;2.1;7.8;21.6;15;1.1;0.7;0.2;0.2;-31.3;20210;80050;4
78105;1231;3492;26320;67.8;;;;;;;;;;89;82.3;2.3;4.4;19.2;6.4;3.5;2.4;0.7;0.4;-18.1;15650;39110;2.5
78106;1616;4204;25550;68.6;8.5;;;;;;;;18.3;85.3;78.5;2.8;4;23.9;6.3;3.8;2.1;1.1;0.6;-19.3;13510;42150;3.1
78107;2005;4373;24340;62.5;7.7;;;;;;;;13.4;78.2;72.4;2.7;3.1;27.9;9.9;3.4;1.8;0.9;0.7;-19.4;14190;38570;2.7
78108;1869;4664;29560;74.3;;;;;;;;;;82.8;76.9;2.3;3.6;27.9;9.5;1.9;1.2;0.4;0.3;-22.1;17040;48430;2.8
78201;2138;5261;33130;75.5;5;;;;;;;;;82.2;71.3;2.8;8.1;27.2;17;1.6;0.8;0.5;0.3;-28;16760;62610;3.7
78202;2442;6123;28340;74.9;5;;;;;;;;;79.2;73.9;2;3.3;30.1;10.5;2.2;1.3;0.5;0.4;-22;17040;47990;2.8
78203;2427;6647;21980;56.6;12.4;;14.7;15.6;;;;6.8;25.7;79.1;73.3;3;2.8;26.5;5.6;6.3;3.5;1.6;1.2;-17.5;12190;35770;2.9
78204;2835;6922;27990;72.6;5;;;;;;;;14.4;82.1;76.9;2.1;3.1;28.2;8.1;2.6;1.4;0.7;0.5;-21;16290;44910;2.8
78205;3036;7812;28790;77.1;5;;;;;;;;;84.8;79.8;2;3;27;6.7;2.4;1.4;0.6;0.4;-20.9;17260;44820;2.6
78206;3268;8335;28910;75.1;5;;;;;;;;12.9;81.2;76.4;2;2.8;28.4;10.7;2.7;1.5;0.7;0.5;-23;16170;50070;3.1
78301;5633;14010;22390;59.6;11.7;;14.7;14.9;9.8;;;5;22.3;82;76.9;3.5;1.6;24.4;5.4;5.4;2.7;1.6;1.1;-17.2;12420;36650;3
78302;5528;13753;22440;56.3;11.7;24.9;15.3;12.4;9.5;;;6;24.4;78.3;72.8;3.5;2;27.2;5.7;5.4;2.8;1.6;1;-16.6;12430;36490;2.9
78303;6527;17316;38720;82.8;5;;;;5.2;;;5;12.5;84.7;77.4;2.3;5;28.2;15.9;1.3;0.8;0.3;0.2;-30.1;18980;73850;3.9
78401;7894;20641;27130;71.9;6.6;;7.5;6.5;6.7;5.5;;5;19.6;84;77.8;2.5;3.7;25.6;9.2;2.9;1.6;0.8;0.5;-21.7;15110;46290;3.1
78402;11795;26564;26660;69.5;6.5;13.9;7.5;7.3;6.3;;;5;12.9;81.2;75.9;2.2;3.1;29;8.6;3.2;1.6;0.9;0.7;-22;14770;46540;3.2
79101;869;2116;23010;54.4;;;;;;;;;;77.7;71.1;1.9;4.7;27.7;7.4;3.7;2;1;0.7;-16.5;14480;35530;2.5
79102;1028;2335;23680;58.7;;;;;;;;;;71.2;65;2.5;3.7;33.1;10.6;3.2;1.4;1;0.8;-18.1;14180;38400;2.7
79103;976;2153;20710;40.5;10.1;;;;;;;;;67.3;59.3;2.6;5.4;33.5;8.6;5.4;2.2;1.9;1.3;-14.8;12910;33370;2.6
79104;1214;2392;18270;35.7;20.5;;;;;;;12.9;36.7;49.2;39;2.5;7.7;47.1;10.9;7.4;2;3.6;1.8;-14.6;10890;30970;2.8
79105;1283;2772;24800;60.6;;;;;;;;;;64.9;59.3;2.1;3.5;42;9.8;2.5;1.2;0.8;0.5;-19.2;15370;41030;2.7
79106;1275;2816;20900;41.6;13;;;;;;;;28.6;66.9;58.8;2.3;5.8;34.4;8.3;5.5;2.1;2.1;1.3;-15.1;12350;33480;2.7
79107;1264;2960;23230;54.4;7.6;;;;;;;;;79.1;73.3;2.2;3.6;27.1;6.8;3.6;1.6;1.3;0.7;-16.6;13980;38590;2.8
79108;1645;3831;20730;42.4;11.2;;;;;;;;23.9;71.1;65.3;2.5;3.3;30;8.1;5.5;2.4;1.8;1.3;-14.7;12760;32180;2.5
79109;1834;3925;19940;37.3;14.3;;;;;;;9.9;27.4;62.6;55.1;2.2;5.3;35.7;10;5.6;2.1;2.3;1.2;-13.9;11770;31070;2.6
79201;2139;4922;19590;37;13.1;;;16.5;;;;9;28.4;67.3;57.8;2.5;7;31.8;9.1;5.5;2.6;1.8;1.1;-13.7;12300;30450;2.5
79202;2392;5781;24820;63.2;5;;;;;;;;;77.6;71.6;1.8;4.2;29.8;7.7;2.9;1.6;0.8;0.5;-18;15890;39080;2.5
79203;2144;5317;19320;35.6;13.4;;;17.7;;;;6.2;32.3;71;60.9;2.6;7.5;27.5;8.2;6.7;3.3;2.1;1.3;-13.4;12130;29880;2.5
79204;2494;5852;23780;58.9;5;;;;;;;;;76.7;71.2;2.3;3.2;30.1;7.1;3.2;1.6;1;0.6;-17.1;15200;37090;2.4
79205;2345;5516;19260;34.9;14.6;;;20.5;;;;5.9;33.9;65.9;59.3;3.1;3.5;33.6;7.8;6.7;3;2.2;1.5;-14;11620;28670;2.5
79206;2745;5667;20650;43;13.5;;;;;;;6;28.6;61.3;53.6;2.1;5.6;39.2;8.3;6.6;1.9;3.1;1.6;-15.4;11810;33540;2.8
79207;3323;8462;20450;40.6;8.8;;;9.6;;;;5;26.2;74.3;65.5;2.2;6.6;26.3;8.5;5.3;3.2;1.2;0.9;-14.4;13500;31190;2.3
79301;4664;10332;19710;41.4;16.3;29.4;20.7;18.1;14.7;11.1;;6.2;32.9;65.3;58.7;2.9;3.7;34.2;6.9;7.7;2.8;3.1;1.8;-14.1;11380;31890;2.8
79302;8088;16743;19590;41.5;16;29.5;21.8;20.2;15.1;8.8;10;6.6;35.8;60.5;52.6;2.6;5.3;38;10.6;6.7;2.1;3;1.6;-15.8;11410;32150;2.8
79303;8308;17234;19950;40.2;13.5;21.7;19.1;16.7;12;9;10;5.7;29.8;61.2;54;2.8;4.4;37.9;9.6;6.3;2;2.7;1.6;-15;11970;31880;2.7
79304;8250;18996;20380;43;14;27.2;20.6;15.6;11.4;6.3;9.7;5.3;33.8;68.5;60.5;2.5;5.5;29.8;11.8;5.9;2.5;2.1;1.3;-16;11680;33220;2.8
79501;34326;70086;22340;53.5;13.8;27.5;18.1;14.5;12.9;8.1;7;5;28.5;74.5;67.4;2.4;4.7;30.5;7.7;6.1;1.8;2.7;1.6;-18.8;11760;39250;3.3
80101;786;1984;22590;;;;;;;;;;;;;;;;;;;;;;;;
80102;853;2032;18220;38;20.5;;;;;;;;36.4;66.8;55.9;3.5;7.4;30.7;7.7;9.1;3.4;3.5;2.2;-14.3;10880;30540;2.8
80103;829;1981;19320;;;;;;;;;;;;;;;;;;;;;;;;
80104;961;2337;22630;53.6;;;;;;;;;;73.9;65.1;2.5;6.3;29.4;8.6;4.2;2.1;1.4;0.7;-16.1;13460;35620;2.6
80105;910;2147;17930;36.3;22.6;;;;;;;;34.9;61.8;55.7;3.3;2.8;32.5;8.2;10.6;3.5;4.8;2.3;-13.1;10470;28900;2.8
80106;994;2123;19950;41;18.8;;;;;;;;34.6;65.9;58.7;2.5;4.7;31.8;7.5;9.4;2.4;4.7;2.3;-14.6;11150;31080;2.8
80107;1240;2352;18810;42.8;19.6;;;;;;;13;34;49.9;41.7;3.1;5.1;50.2;8.3;6.3;1.4;3.6;1.3;-14.7;10510;32320;3.1
80108;1044;2427;20250;46.8;11.1;;;;;;;;;66;58.7;2.4;4.9;36;8.1;4.6;1.9;1.9;0.8;-14.7;12760;31260;2.5
80109;1080;2121;20700;51.6;13.1;;;;;;;;;52;42;2.5;7.5;48.3;14.6;4.1;1.4;1.7;1;-19;11980;37470;3.1
80110;1122;2665;19650;41.4;16.3;;;;;;;;37.1;66.6;59.7;3.5;3.4;32.7;6.4;7.3;2.7;3.2;1.4;-13;11760;29790;2.5
80111;1221;2798;18490;40.2;21.8;;;;;;;;40.8;63.3;55.8;3.3;4.2;34.8;7.6;8.6;3.2;3.4;2;-14.3;10360;31460;3
80112;1307;2886;19070;41.3;16.1;;;;;;;;27.6;56.1;47.3;2.4;6.4;41.6;10.6;6.5;2.2;2.7;1.6;-14.8;11300;31850;2.8
80113;1337;3251;22260;53;9.7;;;;;;;;22.3;74.7;68.1;2.4;4.2;27.8;9.5;5.2;2.3;1.9;1;-17.2;13210;36150;2.7
80114;1447;3433;18980;40.1;20.1;;;;;;;;41.1;64.1;55.9;2.7;5.5;33.1;9.6;7.9;2.7;3.5;1.7;-14.7;10740;31590;2.9
80115;1546;3520;18480;34.8;18.5;;;;;;;;31.3;67.2;61.6;3.7;1.9;31.7;4.6;8.8;2.8;4.1;1.9;-12.3;11230;28910;2.6
80116;1816;4583;22580;53.3;7.5;;;;;;;;;79.9;73.1;2.2;4.6;23.5;8.1;4.7;2.5;1.4;0.8;-16.2;13880;34480;2.5
80117;1932;4315;20050;45.1;14.6;;;;;;;;29;71.8;64;3.3;4.5;29.1;7.4;6.9;2.4;3;1.5;-15.2;11830;32020;2.7
80118;2094;4612;19280;41.5;15.9;;;;;;;7.2;33.2;63.7;57.2;2.6;3.9;37.9;7.2;6.1;2.1;2.6;1.4;-14.9;11500;30080;2.6
80201;2109;5137;21040;52.1;8.1;;;;;;;;22.1;72.4;65.1;2.3;5;32.3;5.8;4.7;2.4;1.6;0.7;-15.2;13550;32930;2.4
80202;2444;5355;18100;37.4;22.4;;30.9;30.5;;;;;33.9;65.4;57.5;3.8;4.1;31.1;7.6;10.2;2.9;4.8;2.5;-14.3;10050;30830;3.1
80203;2713;6008;18150;36.7;22.1;;34.2;25.9;19.7;;;8;38.2;63.5;54.4;3.6;5.5;33.4;7.6;9.7;2.9;4.4;2.4;-14.2;10590;30490;2.9
80204;2664;5643;17420;33.3;25.2;;32.2;29.2;24.4;17.3;;8.6;41.4;60.4;50;3.5;6.9;34.7;7.9;10.9;2.9;5.2;2.8;-13.9;9410;29840;3.2
80205;2874;6403;18920;39.7;16;;17.8;19;16.8;;;7;29.7;63.4;56.2;3.1;4.1;35.6;6.8;7.8;2.5;3.5;1.8;-13.6;11490;29510;2.6
80206;3071;6804;17650;38.4;27;;41.4;37.6;24.2;14.8;;9.6;45.2;59;52;3.7;3.3;37;7.6;10.7;3.2;4.8;2.7;-14.3;9710;29350;3
80207;2796;6863;19140;39.1;17.6;;21;19.5;;;;9.6;36.1;71.9;64.5;4.1;3.3;27.5;5.7;8;3.1;3.3;1.6;-13.1;11240;29740;2.6
80208;3302;7468;20470;47.2;13.5;;15.9;13.2;14.8;;;5.6;26.6;70.8;65;3;2.8;30.8;7.2;6.6;2.3;2.8;1.5;-15.4;12010;32870;2.7
80209;4242;8960;18380;38.7;22.7;35.7;34.7;26.6;23.7;13.5;;7;40.8;61.5;53;3.3;5.2;35.5;9.1;9.5;2.6;4.5;2.4;-15.6;10100;33120;3.3
80210;4317;9045;18870;40.7;20.5;30.9;28.6;24.5;19.4;14.9;;7.8;36;63.6;55.7;3.2;4.7;35.6;6.7;8.7;2.5;4.1;2.1;-14.6;10480;31170;3
80401;11765;24607;18490;39.4;23.9;40.6;32.7;29.4;21.3;15.7;9.2;7.8;38.1;62.4;53.6;3.1;5.7;34.3;9.1;10.1;2.5;5.1;2.5;-15.9;9990;33300;3.3
80601;66389;140915;19560;46.8;22;37.4;26.6;25.2;20.6;12.8;8.9;5.3;35;72.6;63.4;3;6.2;27.5;9.4;8.9;2.5;4;2.4;-18.4;10020;36610;3.7
81101;1097;2336;19650;38.3;13.9;;;;;;;11;;59.2;51.8;3;4.4;39.9;10.2;4.8;1.8;1.9;1.1;-14.1;11840;30520;2.6
81102;1090;2382;20220;43.4;12.2;;;;;;;;;66.6;57.8;2.6;6.2;33;11.4;4.4;1.4;1.9;1.1;-15.4;12230;33860;2.8
81103;1598;3361;19520;36.6;16.5;;;;;;;;32.1;61.5;53.8;2.6;5.1;33.7;12.7;6.9;2.1;3;1.8;-14.8;11310;31650;2.8
81104;2056;4643;20520;40.6;13.3;;;;;;;8.7;24.4;68.4;58.5;3.6;6.3;30.6;10.8;5.6;2;2.3;1.3;-15.4;11900;35030;2.9
81201;2783;6423;19990;40.6;13.9;;;18.4;;;;8.1;30.8;66.6;58.3;3;5.3;34.1;7.4;6.2;2.7;2.2;1.3;-14.3;11860;30420;2.6
81202;3024;7178;22610;51.1;8.9;;;;;;;5.5;21.2;70.2;61.7;3;5.5;32.4;9.8;4;1.9;1.4;0.7;-16.4;13340;36380;2.7
81203;3564;8672;22230;48.1;10.7;;;10.7;;;;6.3;24;73.1;63.8;3.7;5.6;27.7;10;5;2.4;1.6;1;-15.8;12720;36190;2.8
81204;3627;9006;23190;53.8;8.5;;;7.2;;;;5;19.9;82.7;76.7;2.7;3.3;22.3;7;4.5;2.4;1.3;0.8;-16.5;13710;35880;2.6
81301;5679;12495;21460;46.2;12.8;;12.3;13.7;13.9;10.8;;6.2;23.6;66.8;59;2.9;4.9;33;10.9;5.8;2.1;2.3;1.4;-16.5;12120;36250;3
81302;5817;13076;17710;31;22.8;32.4;29.3;28.3;23.3;17.3;12.9;12.7;41.4;57;49.3;4;3.7;36.5;10.7;9.1;3.1;3.7;2.3;-13.3;10120;29330;2.9
81303;8736;18048;18730;34.4;18.2;30.8;24.1;25.1;16.7;11.7;12;9.3;35.3;54.7;47.4;3.1;4.2;42.7;7.3;8.2;2.4;3.8;2;-12.9;10890;29890;2.7
81304;8395;18460;19820;41.3;17.8;23.5;20;19.9;18.8;13.7;13.2;9.6;32.6;65.8;57.6;3.3;4.9;33.4;9.2;7;2.6;2.7;1.7;-15.4;11000;33830;3.1
81401;11065;23684;19240;38;18.3;30.5;25.3;23.8;18.2;12.9;11.1;10.1;41.8;57.4;48.8;3.1;5.5;41.6;9.6;6.4;2.2;2.7;1.5;-15;10870;32340;3
81501;25596;55666;20040;42.8;17.7;29.5;22;22.4;16.8;10.8;11.3;7.4;36.4;64.7;55.9;2.9;5.9;34.6;10.1;7.1;2.3;3;1.8;-16.5;10990;35190;3.2
81502;33562;69361;20970;47.4;16.5;32.3;23.6;19.9;15.7;9.3;9;6;33.1;62.2;53;2.7;6.5;37.9;10.6;6.3;1.9;2.8;1.6;-17;11120;36890;3.3
82101;1004;2145;19360;35.9;17;;;;;;;;;58.8;50.1;3.6;5.1;39.3;8.6;7.1;2.4;3.2;1.5;-13.8;11290;31330;2.8
82102;986;2199;19820;40.3;14.6;;;;;;;;;64.3;55.5;3.2;5.6;32.2;12.1;5.9;1.9;2.7;1.3;-14.5;11390;32460;2.8
82103;1357;3145;20230;43.8;14.6;;;;;;;9.2;32.9;67.7;57.6;3.1;7;31.9;9.6;5.7;2.2;2.3;1.2;-14.9;11570;33960;2.9
82104;1223;3121;19360;40;15.8;;;;;;;10.9;28.6;70.7;63.9;3.7;3.1;29.2;6.1;7.1;3.5;2.2;1.4;-13.1;11380;30800;2.7
82105;1137;3162;22710;50.1;7.9;;;;;;;;;89.7;83.4;3.5;2.8;14.8;5.3;5.2;3.1;1.3;0.8;-15;13620;34240;2.5
82106;1357;3299;20110;41.4;14.9;;;;;;;9;28.8;67.2;59;3.1;5.1;29.9;11.4;6.8;2.9;2.6;1.3;-15.3;11660;30620;2.6
82107;1316;3449;20450;41.5;13.7;;;;;;;10.2;;72.8;66.7;3.2;2.9;27.7;7;6.1;3.2;1.9;1;-13.6;12300;30540;2.5
82108;1630;3529;18990;37.2;19;;;;;;;11.6;33.5;61.2;52.1;2.8;6.3;35.5;10.3;7.5;2.4;3.3;1.8;-14.5;10680;32500;3
82109;2093;4872;21410;44.4;11.1;;;;;;;6.3;22.8;78.9;71.1;3.2;4.6;23.7;7.3;5.4;2.5;1.7;1.2;-15.3;12650;34120;2.7
82201;2149;5238;19550;39.9;16;;22;16.6;;;;8.6;30.1;68.6;60.8;3;4.8;29.8;8.2;7.8;3.1;3;1.7;-14.4;11110;31510;2.8
82202;2525;6239;20900;45.7;12.4;;;12.5;;;;7.3;24;73.9;66.3;3.1;4.5;27.8;7.4;6.2;2.8;2.2;1.2;-15.3;12370;32370;2.6
82203;3347;7134;19240;39.8;19.7;;23.4;24.1;19.2;13.8;;10.6;32.3;61.8;54.1;3;4.7;36.3;8.6;7.6;2.3;3.4;1.9;-14.3;10780;32600;3
82204;3778;8021;19210;37.5;19.7;;18.6;24.6;23.1;14.7;;10;33.2;59.1;50.8;3.2;5.1;37.6;9.6;8.4;2.5;3.7;2.2;-14.7;10380;32110;3.1
82301;3983;10257;21090;44.9;14.2;;15.7;17.5;12.5;;;9;31.8;76.8;68.4;3.8;4.6;24.8;7.6;5.6;2.8;1.7;1.1;-14.8;11860;32970;2.8
82401;11381;26532;18150;36.9;24.4;32.7;30;29.1;24.3;18;15.5;13.2;41.7;62.7;53.3;3.9;5.5;34.2;8.4;8.9;3.1;3.6;2.2;-14.2;9840;31500;3.2
82501;34880;78797;20720;47.2;17.2;25.7;20.1;20.2;16.9;11.9;11.1;7.4;32.9;70.3;61;3;6.3;30.1;9.7;7.1;2.4;3;1.7;-17.2;10900;36070;3.3
83101;817;2041;23300;53.2;10;;;;;;;;;79.8;70.5;3.2;6.1;25.8;7.8;3.8;2.3;0.9;0.6;-17.2;13070;38250;2.9
83102;1050;2140;19630;40.3;19.7;;;;;;;;30.8;54.6;40.8;3.6;10.2;42.6;13;6.1;1.6;3;1.5;-16.3;10510;34130;3.2
83103;1059;2579;21690;44.4;12.9;;;;;;;;;69;58.8;4.1;6.1;33;8.4;5.1;2.3;1.8;1;-15.5;11930;34820;2.9
83104;953;2463;22810;52.9;9.9;;;;;;;;;79.2;70.4;3.6;5.2;25.1;8.7;4;2.1;1.2;0.7;-17;13270;38450;2.9
83105;1077;2632;22380;52.2;9.8;;;;;;;;;67.1;58.7;3.5;4.9;36.1;8.7;4.3;2.2;1.4;0.7;-16.2;13090;36140;2.8
83106;1108;2700;20770;45.6;13.4;;;;;;;;;76.1;63.9;3.7;8.5;26.6;8.1;5.3;2.5;1.8;1;-16.1;11780;35310;3
83107;1063;2705;23060;51.4;12.8;;;;;;;;;71.1;61.5;3.7;5.9;32;10.5;4.3;2.1;1.5;0.7;-17.9;12020;38060;3.2
83108;1084;2687;26930;63;10.6;;;;;;;;;76.9;67.5;2.9;6.5;29.2;12.2;2.3;1;0.9;0.4;-20.6;12810;47200;3.7
83109;1203;2721;23070;54.8;12.5;;;;;;;;;66.2;55.6;3.8;6.8;36.4;13.3;3;1.4;1.1;0.5;-18.9;12170;38980;3.2
83110;1406;3128;21890;53.3;16.5;;;;;;;10.4;29.3;68.5;52.9;3.7;11.9;27.7;21.6;3.3;1.4;1.2;0.7;-21.1;10760;42920;4
83111;1217;3041;22410;48.4;12.2;;;;;;;;24.3;77.2;68.4;4.2;4.6;24.7;9.2;5;2.3;1.7;1;-16.1;12000;34560;2.9
83112;1244;2656;20380;45.7;17;;;;;;;11.9;;40.7;31.1;3.7;5.9;60.7;9.4;4.4;1.8;1.7;0.9;-15.2;10940;33250;3
