CODGEO;NBMENFISC18;NBPERSMENFISC18;MED18;PIMP18;TP6018;TP60AGE118;TP60AGE218;TP60AGE318;TP60AGE418;TP60AGE518;TP60AGE618;TP60TOL118;TP60TOL218;PACT18;PTSA18;PCHO18;PBEN18;PPEN18;PPAT18;PPSOC18;PPFAM18;PPMINI18;PPLOGT18;PIMPOT18;D118;D918;RD18
001;5268256;12736983;23740;63.1;15.4;18.7;16.3;17.5;15.8;12.5;8.8;5.5;25.7;86.2;78.1;2.9;5.2;21.2;11.4;4.4;1.9;1.5;1;-23.2;11100;48260;4.3
002;921158;2156015;23200;57.5;13.3;20.1;14.8;15.3;12.8;8.8;7.8;5;25.5;79.4;71.7;3;4.7;24;11.1;5.1;2.2;1.7;1.2;-19.6;11880;42410;3.6
003;786496;1794751;21600;52.2;18.4;27.4;21.5;21.1;19;13.4;11.5;6.4;32.6;74.5;64.9;3.4;6.2;27.8;10.5;6.7;2.2;2.8;1.7;-19.5;10410;40230;3.9
004;597756;1423158;21080;49.5;17.4;26.7;18.8;19.4;17.2;11.9;10.5;6.5;33.6;78;69.7;3;5.3;23.8;8.9;7.1;2.6;2.8;1.7;-17.8;10900;38440;3.5
005;605491;1364151;23250;55.5;12.8;23.5;13.3;13.3;11.8;9.1;9.9;5;25.4;81.3;72.8;3;5.5;22.6;9.7;5.5;2;2.1;1.4;-19.1;12020;41260;3.4
006;578757;1301003;22880;55.5;11.9;21.5;13.2;12.5;11.3;8.1;8.3;5;22.8;78.4;69.2;3.2;6;26.2;9.3;5;1.8;2;1.2;-18.9;12340;39970;3.2
008;413178;955218;23110;55;10.2;18.3;10.8;10.8;9.6;6.6;7.1;5;24.1;80.6;72.8;2.9;4.9;23.6;8.9;5.2;2.2;1.8;1.2;-18.3;12970;39030;3
010;350528;803242;22470;55.1;15.1;24.1;18.9;18.2;13.7;9.7;7.3;5;28.2;77;69;2.8;5.2;26.7;9.9;5.3;2;2;1.3;-18.9;11300;40260;3.6
012;334924;742925;21330;49.7;17.6;29.7;19.3;19.7;17.5;12.7;10.8;7.6;31.2;73.7;63;3.7;7;28;10.6;6.4;2.1;2.6;1.7;-18.7;10690;38930;3.6
013;301902;702768;22780;53.7;10.4;21.6;11.9;10.6;8.8;6.3;6.8;5;24.8;80.2;72.4;2.7;5.1;23.6;9;5.3;2.3;1.8;1.2;-18.1;12880;38250;3
014;301322;683399;23480;57;11.5;22.1;13.2;13;10.9;7.3;7.3;5;25.1;76.4;69.1;2.7;4.6;27.1;10.5;4.6;1.9;1.6;1.1;-18.6;12440;41090;3.3
015;291697;660928;21650;51.5;14.4;23.8;16.5;16.7;13.8;9.4;7.4;5;28.9;74.6;66.8;2.9;4.9;28.8;7.6;6.2;2.3;2.4;1.5;-17.2;11590;37010;3.2
017;288879;610980;21790;54.1;16.8;24.7;19.1;18.6;16.7;13.8;12.4;8.2;27.5;73;62.6;3.2;7.2;29.5;12.4;5.4;1.7;2.4;1.3;-20.3;10850;41050;3.8
018;257880;549336;21580;51.3;15.7;23.2;19;18.7;16;12.6;9.8;6.8;28.2;65.2;55.7;3.1;6.4;36;11.6;5.7;1.8;2.5;1.4;-18.5;11170;38010;3.4
019;227780;504285;21960;51.5;12.9;23.5;15.1;14.3;12.2;8.4;7.5;5;27.8;73.3;65.7;2.9;4.7;30;8.7;5.5;2.1;2.1;1.3;-17.5;12030;37610;3.1
020;215477;470536;21730;51.2;14.6;28.1;17.8;17;13.1;8.6;7.4;5;31;73.4;65.2;2.6;5.6;29.9;8.7;6.1;2.1;2.4;1.6;-18.1;11440;37590;3.3
022;218449;473813;22600;54.1;12.3;24.2;14.3;13.3;11.9;7.8;7.9;5;27.7;73.5;66;2.5;5;29.7;10;4.8;1.8;1.8;1.2;-18;12160;38680;3.2
023;208336;474670;20820;46.2;16;26.5;19.1;19.1;15.6;9.9;9.5;5.8;32.7;69.8;62;2.9;4.9;30.5;9.5;6.7;2.6;2.4;1.7;-16.5;11210;35200;3.1
024;194606;439487;22000;51.9;11.6;21.5;13.4;13.3;11.4;7;6.5;5;24.5;72.9;64.7;2.8;5.4;30;8.6;5.5;2.2;2;1.3;-17;12490;36950;3
025;185566;432180;22620;56.4;12.3;20.8;15.3;14.6;11;7.6;5.9;5;27.5;75.3;68.7;2.6;4;28.5;8.9;5.2;2.3;1.7;1.2;-17.9;12230;38260;3.1
026;177168;408111;21690;48.9;11.9;21.5;14.2;12.9;11.6;7.2;6.7;5;26.3;73.8;65.5;2.9;5.4;28.6;8.4;5.9;2.5;2;1.4;-16.7;12350;36400;2.9
028;173084;378715;22730;56;11;20;12.8;12.3;10.7;7;6.5;5;24.8;74.2;65.8;2.4;6;29.9;9.3;5;2;1.8;1.2;-18.4;12670;38500;3
029;169870;394056;21900;52.6;15.4;23.3;19.6;19.1;14.4;10;7.6;5.9;30.5;76;68.7;3.3;4;28.4;7.9;5.6;2.2;2;1.4;-17.9;11330;40200;3.5
030;186345;398427;19360;42.2;21;33.4;26.3;24.7;22.7;14.1;13.8;10.7;37.7;61;50.3;3.7;7;37.1;10.4;8;2.3;3.6;2.1;-16.5;10200;33970;3.3
031;189316;401286;22660;56.5;14.4;17.6;15.7;16.2;15.1;12.4;11;7.8;23.5;71.3;61.7;3.4;6.2;30.2;15.5;4.2;1.4;1.8;1;-21.2;11480;43240;3.8
032;158297;349763;22220;51.4;10.2;21.1;11.6;10.6;9.6;6.3;7.2;5;26.2;72.7;64.1;2.9;5.7;30.8;8.2;5.5;2.2;2;1.3;-17.2;12970;36530;2.8
033;153544;343253;22360;50.2;14.7;25;19.3;17.2;12.8;8.8;8.2;5.5;28.6;68.3;60.4;2.7;5.2;27.1;16.2;5.2;1.8;2.1;1.3;-16.8;11440;40220;3.5
034;156479;356298;21430;50;13.3;23.9;15.9;15.7;12.9;7.7;6.6;5;31.7;71.5;64.5;2.6;4.4;31.4;7.7;5.9;2.5;2;1.4;-16.5;11900;34780;2.9
035;142257;324794;20830;48.4;16.1;29.2;18.8;17.7;15.3;10.3;9;6.2;32.4;73.3;64.4;2.8;6.1;27.9;9.3;6.6;2.3;2.8;1.5;-17.1;11200;35790;3.2
036;147405;331192;21690;52.1;15.2;27;18.3;17;14;9.1;7.8;5;28.1;76.1;65.2;2.7;8.2;26.5;9.8;6.1;2.3;2.3;1.5;-18.5;11350;39520;3.5
037;144955;333984;19990;44.6;20.7;29.2;24.3;23.7;20.4;16.2;12.5;8.8;37.7;69;59.5;3.5;6;30.4;9.4;8;2.6;3.3;2.1;-16.8;10180;35320;3.5
038;133768;321296;18440;38.9;23.1;36.3;26.7;26.1;21.8;15.8;13.8;10.1;40.6;69.9;62.1;3.3;4.5;27.7;7.1;10.1;3.3;4.4;2.4;-14.8;10150;32120;3.2
039;141954;324673;21270;50.5;14.9;26.1;18.3;16.8;13.8;9.6;8.2;5;30.3;72.8;65.2;3.1;4.5;29.7;7.2;6.9;2.5;2.8;1.6;-16.6;11510;36170;3.1
040;147392;340843;20320;46.8;19.1;25.7;22;22;18.3;15.5;12.2;8.1;33.8;71.7;61.5;3.8;6.4;28.1;10.6;7;2.5;2.7;1.8;-17.4;10480;36420;3.5
041;143928;302340;21130;48.8;15;29;19.1;16.9;13.7;9.2;9.7;6;33.7;68.1;60.8;2.3;5;34.6;8.2;6.1;2;2.6;1.5;-17;11410;35460;3.1
042;129955;314044;17720;35.5;24.3;36.8;28.5;27.4;23.4;16;14.4;8.5;39.2;69.1;62.1;3.6;3.4;28.8;4.6;11.2;3.7;4.7;2.8;-13.7;10130;29440;2.9
043;122889;281021;25960;62.4;7.5;10.9;8.5;8.3;7.1;5.8;5.2;5;15.3;80.5;72.8;2.7;5;23.3;12.4;2.7;1.3;0.8;0.6;-18.9;14290;50740;3.6
044;122204;269311;22280;52.1;12.1;23.5;13;13.7;12.1;8.1;9.3;5.6;26.2;70.8;62.9;2.8;5.1;31.6;10;5.3;1.8;2.2;1.3;-17.7;12270;39140;3.2
045;116976;259081;22000;51.7;13;26.4;15.7;14.3;11.6;8;7.7;5;28.4;73.6;65.5;2.6;5.5;28.9;9.1;5.9;2.3;2.2;1.4;-17.5;12000;37210;3.1
046;114833;253957;21610;49.8;13.4;28.8;15.2;13.7;11.9;7.8;9.1;5;30.6;73.3;65.9;2.6;4.8;29.3;9;5.6;2.2;2;1.4;-17.2;11810;36130;3.1
047;126903;264197;22220;52.7;11.2;17.1;12.1;12.8;12.5;8;7.9;5.7;20.3;67.5;57.7;3.3;6.5;33.8;12.9;4.5;1.5;1.9;1.1;-18.7;12630;39250;3.1
048;108611;254563;20050;45.7;16.8;25.9;20.2;19.6;15.8;11;10.2;6.1;32.5;71.6;63.6;3.3;4.7;30;6.9;7.4;2.7;2.9;1.8;-15.9;11250;33780;3
049;108081;247873;21800;50.3;12.6;19;14.6;14.9;12.3;8.5;8.1;5.6;27;71.7;63.2;3.1;5.4;29;10.9;5.5;2.3;1.9;1.3;-17.1;12180;37120;3
050;110063;245509;23470;57.3;10.1;16.8;11.4;11.7;10.3;6.7;6.3;5;21;73.3;64.9;2.7;5.7;29.4;11.6;4.1;1.8;1.4;0.9;-18.4;13000;40520;3.1
051;108045;234157;22390;53.1;10.9;20;12.6;12.7;11.6;7;6.6;5;22.5;67.4;58.2;3.1;6.1;34.7;10.8;5;1.8;2;1.2;-17.9;12710;38720;3
052;110056;231660;21830;50.1;10.3;16.6;11.8;11.9;11.3;6.8;7.3;5.7;24.1;65.5;56.6;2.9;6;36.8;9.8;4.8;1.8;1.9;1.1;-16.9;12950;36070;2.8
053;102761;221464;21630;49.4;12.1;23.6;14.7;13.8;12.3;7.5;7.6;5;27.9;66.6;58;3.2;5.4;35.8;8.8;5.4;1.9;2.2;1.3;-16.6;12350;35750;2.9
054;92272;202865;20490;47;16.2;28.5;20.8;18.5;15.2;10.5;7.5;5.5;33.4;69.8;59.9;3.1;6.8;30.6;9;7.1;2.5;2.8;1.8;-16.5;11180;35310;3.2
055;99714;218100;22170;52.4;10.5;17.3;12.5;12.1;11.1;7;6.2;5;24;67.3;59.9;3;4.4;34.6;10.7;5;2;1.9;1.1;-17.6;12870;36740;2.9
056;89590;198216;21670;49.7;11.1;19.8;13.2;13;10.7;6.6;7.8;5;27.1;68.6;59.9;2.7;6;33.6;9.3;5.5;2.2;2;1.3;-17;12690;35440;2.8
057;88991;200303;22580;53.7;9.8;17.4;11.9;11.7;10;5.7;6.4;5;22.5;68.3;59.3;2.8;6.2;34.4;10.6;4.5;1.9;1.6;1;-17.8;13100;38440;2.9
058;85418;193356;23000;56.4;11.3;19;15.7;13.1;10.3;7;6.5;5;23;75;66.8;2.5;5.7;28.7;10.2;4.3;1.8;1.5;1;-18.2;12540;40120;3.2
059;80561;192610;18920;40.5;20.3;31.7;24.6;22.3;20;13.4;12;7.8;36;69.5;62;3.5;4;29.8;5.6;9.6;3.3;4;2.3;-14.5;10690;31800;3
060;88028;194178;18810;39.3;23.6;36.2;29.6;27.8;24.1;16.4;14.8;11.5;41.7;61.3;50;3.8;7.5;35.5;10.2;8.7;2.7;3.8;2.2;-15.7;9690;32980;3.4
061;76938;174581;20900;48.2;14.3;21.8;18.1;18;13.3;9.6;8.1;6;31;70.5;63.8;3.2;3.5;32;6.4;6.5;2.5;2.5;1.5;-15.4;11800;34900;3
062;79960;172873;21010;47.5;14.4;25.4;18.2;16.1;13.6;9.3;9.5;6.1;31.5;68.3;60.2;3;5.1;32.5;8.8;6.6;2.1;2.8;1.7;-16.2;11610;34780;3
063;77550;174463;22390;52.4;10.1;19.2;11.5;10.2;9.9;6.6;8.9;5;24.8;75.3;68.1;2.3;4.9;29.4;7.9;4.8;1.9;1.8;1.1;-17.4;12990;37140;2.9
064;78222;169146;21610;51;13;21.6;16.3;14.6;12.6;8.8;8.2;5.6;29.4;69.3;61.8;2.4;5.1;32.9;8.4;6;2.1;2.5;1.4;-16.6;12020;35700;3
065;72309;167598;22570;55.8;10.9;15.9;12.6;13;11;7.4;5.6;5;24.5;75.2;67;2.8;5.4;28.6;8.7;4.9;2.3;1.6;1;-17.4;12720;37360;2.9
066;70184;165318;21550;48;9.4;13.1;9.9;10.3;9.8;6.2;9;5;23.8;74.4;67;2.7;4.7;27.9;8.4;5.3;2.5;1.7;1.1;-16;13240;33600;2.5
067;66809;160578;21160;45.4;9;12.3;9.7;10.8;9.4;5.5;5.9;5;23.8;74.1;66.7;2.6;4.8;27.5;8.7;5.1;2.7;1.4;1;-15.4;13400;33380;2.5
068;67023;156472;19140;41.6;18.9;32.5;23.1;20.5;18;12.6;12;7.4;34.9;69.2;60.4;3.2;5.6;30.2;8.6;8.1;2.8;3.3;2;-16.1;10930;33120;3
069;66470;153680;21580;50.4;14.1;24.5;17.2;15.1;13.5;8.5;10.1;5.6;31.5;75.3;66.2;2.6;6.5;28.1;8.1;5.9;2.3;2.3;1.3;-17.4;11770;36930;3.1
070;66784;148095;21400;50.8;12.3;19.1;15.7;14;10.8;8.3;9.6;5.4;27.1;71;62.6;2.7;5.7;31.9;8.7;5.4;2.2;2;1.2;-17;12300;35600;2.9
071;67762;150249;21900;50.3;11.1;16.8;13.2;12.9;9.7;7.4;8.9;5;23.1;73;65.8;2.6;4.6;30.2;7.1;5.7;2.1;2.3;1.3;-16;12690;35630;2.8
072;68933;145796;19270;40.3;20.6;34.3;25.6;24.1;21.3;13.9;14.2;11.5;36.4;59.6;49;3.7;6.9;38;10.1;7.8;2.2;3.6;2;-15.5;10220;33440;3.3
073;60379;143561;18880;41.3;21.3;34.9;26.1;23.7;20.1;12.4;11.4;8.6;40;70.8;62.3;3.5;5;28.2;6.7;9.4;3.3;3.8;2.3;-15.1;10350;31790;3.1
074;62764;141841;21910;52.9;13.1;20.8;17.8;15.7;12.7;7.6;6.5;5;30.8;69.8;62.2;2.7;4.9;32.7;8.8;5.5;2.2;2.1;1.2;-16.8;11940;36190;3
075;59645;140505;21490;48.2;10.8;18.3;12.6;12;10.2;6.5;7.4;5;26.1;73.5;66.2;2.4;4.9;28.8;8.7;5.3;2.7;1.5;1.1;-16.3;12780;34600;2.7
076;58413;137950;20940;50.3;15.4;23.9;19.1;17.4;14.8;10;7.8;5.6;30.5;73.1;65.3;2.9;4.9;28.3;7.9;6.9;2.7;2.7;1.5;-16.2;11340;34470;3
077;56871;135146;17740;36.8;26;38.7;31.6;29.9;25.6;17.4;14.9;11.9;45.6;64.3;55.8;3.6;4.9;30.6;7.7;11.2;3.5;5;2.7;-13.8;9700;31010;3.2
078;57369;135274;22410;55.1;12.1;21.4;14.8;13;11.6;8.1;7.4;5;25.7;77;69.6;2.7;4.7;27.5;8.7;5.1;2.1;1.9;1.1;-18.3;12310;38980;3.2
079;62566;136458;20640;43.8;13.5;20.7;16.2;16.8;14.4;8.9;7.2;6.7;28.9;64.5;57.4;2.6;4.5;34.3;11.1;5.8;2.3;2.1;1.4;-15.7;11920;33630;2.8
080;59000;134568;22240;52.6;11.1;17.4;13.6;12.5;11.2;7.4;7.1;5;25.1;71.3;64.1;2.5;4.7;30.6;9.8;5.2;2.3;1.7;1.2;-16.9;12630;36640;2.9
081;59403;137454;20410;44.5;16.4;23.2;18.4;18.6;16.6;11.5;13;8.5;32;69.3;60.3;3.1;5.9;30.6;9.3;6.9;2.5;2.8;1.6;-16.1;11200;34310;3.1
082;61436;132855;20720;45;15.1;27.8;19.1;17.7;15;9.4;11;7.4;31.9;63.3;54.1;2.8;6.4;36.5;10.3;5.9;2;2.5;1.4;-16;11470;35090;3.1
083;55862;132535;21360;51.3;14.5;21.4;18.5;17.2;13.8;8.7;6.5;5;30.7;73.1;66;3;4.1;28.5;8;6.9;2.7;2.7;1.5;-16.5;11580;35430;3.1
084;58182;131915;22000;52.9;11.3;16.6;13.7;13.1;11.5;7.3;7.4;5;24.2;71.8;62.5;2.6;6.7;30.7;10.1;4.8;2.2;1.6;1;-17.4;12590;37120;2.9
085;59860;127328;20690;45.8;15.3;28.7;20;16.8;14.7;9.8;12.1;7.3;33.3;65.3;56.7;2.9;5.7;36.2;8.1;6.3;2;2.8;1.5;-15.9;11450;34080;3
086;56219;126231;21700;51.6;14.5;23.8;17.8;17.2;13.8;9.2;8.2;5.2;30.4;75;68;3.1;3.9;28.9;7.4;5.8;2.2;2.2;1.4;-17.1;11570;37380;3.2
087;60242;129071;21200;48.4;12.6;20.3;15.4;13.5;12.1;8.9;11.5;6.9;26.2;66.7;58;2.7;6;35;9.7;5.1;1.9;2;1.2;-16.5;12240;35300;2.9
088;63909;134172;22170;51.3;10.3;17;12.1;12.4;10.9;7.3;7.2;5.4;21.4;62;53.2;2.7;6.1;38;14.1;4.3;1.6;1.7;1;-18.4;12920;39400;3
089;57674;123752;18600;37.4;23;37.4;29;28.5;24.8;15.7;13.1;11.5;40.7;57.5;48.5;3.6;5.4;38.5;10.2;8.7;2.4;4.1;2.2;-14.9;9910;32010;3.2
090;55279;122292;19770;43.6;19.3;31.5;24.2;23;17.9;12.9;10.8;7.9;37;67.5;59.4;2.9;5.2;31.8;8;8.1;2.6;3.5;2;-15.4;10480;33430;3.2
091;53805;117997;19390;41;20.7;31.3;26.1;23.4;21.1;14.5;15;10.3;38.5;63.3;54;3.3;6;34.9;9;8.4;2.5;3.8;2.1;-15.6;10230;33240;3.2
092;60316;126003;21760;54.4;15.4;20.8;19.4;20.5;18.3;11.2;8.5;8.4;26.7;57.8;47.9;3.3;6.6;43.4;14.6;4.2;1.5;1.8;0.9;-20;11180;39740;3.6
093;52624;115588;21050;47.6;14.8;22;16.9;16.4;14.7;10.9;12.3;7.3;29;70.3;61.6;3;5.7;30.9;9.3;6.1;2.2;2.4;1.5;-16.6;11580;35530;3.1
094;51086;116407;19410;43.5;19.8;31.8;24.3;24.2;19.5;12;9.3;8.2;38.1;67.6;58.3;2.9;6.4;31.5;7.9;8.5;2.9;3.6;2;-15.5;10400;33670;3.2
095;52478;115518;20740;46.3;15;25.3;18.4;17.9;14.7;9;8.5;6.2;32.1;70.2;62.2;2.9;5.1;30.9;9;6.3;2.3;2.5;1.5;-16.4;11560;34530;3
096;47519;114914;19660;41.9;16.7;26.7;19;18.9;15.8;10.7;11.7;7.9;35.1;71.5;63.5;2.8;5.2;28;8.1;7.4;3;2.8;1.6;-15;11290;32430;2.9
097;52938;110158;20750;47.4;14.5;23.8;18.9;17.3;14.9;9.7;7.8;7;31.4;64.2;56.9;2.3;5;37.5;7.8;6.5;2;3;1.5;-16;11610;33550;2.9
098;40277;83228;22370;54.9;14.5;17.8;15.3;14.3;14.1;13.3;15.8;8.2;23.2;72;62.2;2.4;7.4;31.8;11;4.9;1.3;2.5;1.1;-19.7;11510;40160;3.5
100;51358;108993;20590;46.1;14;25.3;17.9;16.3;13.6;9;8.7;6.1;30.9;66.4;59.2;2.7;4.5;34.6;8.4;6.2;2.1;2.6;1.5;-15.6;11750;33250;2.8
101;51457;108498;21110;48;13.6;25.1;17;14.5;13.7;9.1;9.8;6.3;28.5;66.1;58.1;2.8;5.2;35.3;9.2;5.8;1.9;2.4;1.5;-16.4;11830;35080;3
102;50323;109829;21330;51.2;13;18.5;15.6;16.4;13.4;8.5;6.9;5.9;28.6;68.6;60.2;2.4;6;33.7;9.2;5.5;2.1;2.2;1.2;-17;12010;35290;2.9
103;48219;105458;21960;50.3;11.3;19;12.4;11.5;11.1;7.8;11.9;6.1;25.2;69.8;59.7;2;8.1;30.5;11.9;4.7;1.9;1.7;1.1;-16.9;12580;36080;2.9
104;39175;81603;20220;46.1;19.7;24.8;21.6;21.4;19;16.9;19.9;11;31.5;70.8;59.1;2.7;9;30.2;10.7;6.7;1.6;3.5;1.6;-18.4;10330;37310;3.6
105;45849;102793;20170;42.4;15.9;26.4;19;19.3;15.4;10.6;11.8;8.4;34.7;65.1;56.3;2.9;5.9;34.6;9.7;6.3;2.3;2.5;1.5;-15.7;11420;33860;3
106;44016;98704;21280;49.1;11.5;18.9;13;12.7;10.9;7.9;10.6;5.5;25.1;68.7;60.6;2.6;5.5;33.4;8.6;5.3;2;2.1;1.2;-16;12570;34060;2.7
107;40977;93274;20950;47.2;15.8;23;18.6;19.3;15.7;10.6;9.7;7.4;31.2;69.1;60;3.2;5.9;31.1;10.6;6.1;2.4;2.2;1.5;-16.9;11290;36500;3.2
108;39458;90967;19740;42.6;17.3;30;20.3;19.8;18.6;10.3;9.4;8.1;35.5;69.4;60.3;3.3;5.8;30.3;8.4;7.5;2.6;3.2;1.7;-15.6;11130;33710;3
109;43765;89771;20270;44.1;16.3;29.3;21.2;19.1;16.4;10.8;9.6;8;34.8;60.7;52.7;2.6;5.4;38.2;9.7;7;2;3.3;1.7;-15.6;11200;33010;2.9
110;43591;88749;20690;45.7;15.1;25.2;20.1;17.6;15.5;10.7;9;7.6;31.2;60.7;52.5;2.7;5.5;38.5;10.8;6.5;1.9;3;1.6;-16.5;11410;35060;3.1
111;40620;87874;21100;47;12.6;21.5;14.9;14.2;12.6;8.8;9.9;6.3;24.9;65.6;56;3.3;6.3;35.8;9.2;5.3;1.8;2.2;1.3;-15.9;12250;34690;2.8
112;37217;83063;21510;51.7;14.1;25.8;18.8;16.3;12.2;7.5;7.4;5;28.9;72.6;63.2;2.5;6.9;29.3;9.2;5.7;2.3;2;1.4;-16.8;11730;36580;3.1
113;40186;84819;21970;50.8;10.9;20.2;14.1;13;12.3;6.6;8;6.4;25.5;59;50.1;2.6;6.3;43.2;10.1;4.6;1.7;1.8;1.1;-16.9;12730;36990;2.9
114;37254;82574;20400;46.1;14.9;25.4;19.9;17.6;13.8;9.2;8.7;5.8;29.5;66.8;58.3;2.8;5.7;34.1;7.7;6.9;2.3;3;1.6;-15.5;11620;34310;3
115;36886;79850;21000;45;12.2;20.6;13.3;14.4;12;8.4;9.9;6.4;26.3;66.1;56.4;2.5;7.2;33.1;10.5;6.1;2.2;2.5;1.4;-15.8;12310;34150;2.8
116;34911;76712;20640;46;15.1;25.1;19.3;18.9;15.9;8.2;7.3;6.2;33.2;63.2;56;2.4;4.8;34.5;13.1;6.1;2.4;2.3;1.4;-16.9;11490;33360;2.9
117;35705;77857;20420;45.8;14.9;27.2;19;16.9;15;9.4;10.2;6.7;34.7;65.5;58.2;2.7;4.6;35.4;8.5;6.2;2.3;2.5;1.4;-15.6;11520;33050;2.9
118;35138;78615;20790;49.7;15.3;22.6;19.4;18.5;15.4;10.3;7.5;7;31.5;68;59.5;2.8;5.7;33.4;8.8;6.2;2.5;2.3;1.4;-16.4;11410;34300;3
119;35427;75660;21150;47.9;13.5;20.4;16.1;15.8;14.3;9.1;9.6;6.8;25.2;65;54.8;2.9;7.3;35.1;10.5;5.5;2;2.2;1.3;-16.1;11960;35710;3
120;36188;78902;21070;46.3;12.5;19.9;14.2;14.1;13.2;8.5;10.7;7;26.4;64.9;55;3;6.9;36.1;9.2;5.6;2;2.3;1.3;-15.8;12250;35120;2.9
121;33275;75738;21690;48.2;13.2;21.8;18.8;15.2;11.5;8.9;8.8;6.3;29.7;72.8;65.6;2.9;4.3;29.4;9;5.2;1.8;2.2;1.2;-16.4;11930;36760;3.1
122;35243;74339;20900;46.6;13.9;24.3;16.8;15.7;14.2;9.1;9.5;6.3;29.1;63.7;55.7;2.4;5.6;35.4;10.2;6.4;2.1;2.8;1.5;-15.7;11780;33990;2.9
123;35550;74258;21060;46.2;11.8;17.8;12;13;11.8;8.9;12;6.5;26.4;65.5;55.7;2;7.8;34.1;11.5;5.1;1.7;2.2;1.2;-16.2;12470;34840;2.8
124;33514;74575;20990;45.6;11.8;18.2;13.9;13;12.3;7.1;9.4;5.7;25.4;69.1;61.2;2.4;5.5;32.1;8.1;5.7;2.4;2.1;1.2;-15;12460;33020;2.7
125;32392;74493;20070;44.9;17.7;31.4;21.4;19.3;16.8;10.9;11;7.1;36.6;73.3;64.9;2.8;5.6;28.7;7.4;7.5;2.5;3.1;1.9;-16.9;10960;34160;3.1
126;33603;75216;21070;49.7;16.6;27.6;20.8;19.8;15.9;12;10.5;7.6;30.8;64.6;54.7;3.2;6.7;36.2;11.3;5.6;2;2.3;1.3;-17.7;10920;36470;3.3
127;30818;71875;23040;56.8;10.3;18.8;13.4;12.4;9.2;6.2;6.1;5;24.9;76.1;69.4;2.3;4.4;28.8;8.7;4;1.8;1.4;0.8;-17.6;12950;38200;2.9
128;31315;72024;20050;45.5;17.5;26.5;21.9;20.7;18.4;11.4;8.2;6.4;33.8;68.4;60.1;3.1;5.2;31.3;8.5;7.5;2.7;3;1.8;-15.7;10920;34120;3.1
129;33557;71444;20140;43.5;16.8;22.5;20.8;21.6;18;11.3;12;10.1;32;59.1;49.7;3.2;6.2;39.9;10.1;6.4;2.1;2.7;1.6;-15.5;11160;33950;3
130;31395;71233;20130;46.9;18.4;29.1;25.3;22.7;17.5;11.2;7.3;7.5;36.3;66.1;58.9;3.2;4;33.9;8.9;7.2;2.7;2.8;1.7;-16.1;10610;33580;3.2
131;37997;74831;21790;50.8;12;19.7;16.9;16.2;15.2;7.9;8.1;7.8;23.1;48;38.7;2.8;6.5;51.4;14.4;4;1.2;1.8;1;-17.8;12370;38210;3.1
132;32668;69600;21540;50.2;12;17.5;15.7;13.9;11;8.4;9.4;6.4;25.7;67.5;59.6;2.5;5.4;34.9;8.9;4.9;2;1.8;1.1;-16.2;12380;35340;2.9
133;30790;69191;20210;42.5;13.7;20.9;17.7;15.3;13.7;9.4;9.2;7;27.6;64.9;56.1;3;5.8;35.1;9.1;6.1;2.4;2.3;1.4;-15.2;11930;33570;2.8
134;30999;68566;21200;48.2;12.8;18.5;16.3;15.6;12.6;7.9;8.5;6;28;67.9;60.7;2.5;4.7;34.6;7.7;5.8;2.3;2.2;1.3;-16;12170;34440;2.8
135;29317;67313;21880;51.1;14.4;20.6;15.4;14.4;14.5;13;11.3;5.3;25.6;75.7;67.3;3.4;5;26.7;9.6;5.8;2.2;2.2;1.4;-17.8;11650;38610;3.3
136;28333;64652;19880;44.5;18.4;31.6;24.2;20.5;17.9;10.3;8.9;6.9;36.3;68.7;60.1;3;5.6;30.8;8.1;7.9;2.8;3.2;1.9;-15.5;10850;33550;3.1
137;29745;65031;21260;47.5;15.8;23.9;18.4;19;16.3;12;9.9;7.9;29;62.2;53.1;3.2;5.9;33;16.9;5.3;1.9;2.1;1.3;-17.4;11300;37460;3.3
138;29861;65069;20950;47.1;13.2;21.6;15.9;14.9;12.8;8.7;10.7;6.8;27.7;67.7;59.8;2.5;5.4;33.6;8.3;5.8;2.2;2.3;1.3;-15.4;12110;33740;2.8
139;34184;69748;22430;54.3;8.8;13.4;11.4;11.3;11.2;5.5;5.9;5.3;18.9;55.1;46.5;2.7;5.9;46.8;13.4;3.3;1.3;1.2;0.8;-18.6;13490;38240;2.8
140;29586;64133;20420;44.1;14.4;23.6;17.4;16;14.7;10.2;9.8;7.5;28;64.5;55.9;3.3;5.3;35.7;8;6.8;2.3;2.9;1.6;-15;11680;32880;2.8
141;28242;64224;20850;46.4;15.4;20.7;16.6;18.6;15.9;11.4;10.7;7.1;31.4;68.9;60.2;3.1;5.6;30.8;10.6;6.3;2.5;2.3;1.5;-16.6;11440;36050;3.2
142;29568;63063;19590;40.7;17.3;27.1;23;21.2;18;11.2;8.8;8;35;64.4;56.1;3.5;4.8;35;9.1;6.7;2.2;2.8;1.7;-15.2;11060;32220;2.9
143;28229;59700;19940;41.9;16.8;26.3;22.2;20.1;17.3;11.4;11.1;9.9;31.8;58;48.6;3.6;5.8;35.3;17;6.1;2;2.5;1.6;-16.4;11050;33140;3
144;24688;60454;21480;51.4;15.5;23.1;19.5;16.6;16.1;9.3;8.4;5.1;31.9;76.1;69.3;3.3;3.5;26;7.1;7;2.8;2.6;1.6;-16.2;11330;35590;3.1
